Establishment ID,Establishment Type,Severity,Inspection Date
10517613,Restaurant,S - Significant,2023-09-27
10517613,Restaurant,M - Minor,2024-01-05
10517613,Restaurant,M - Minor,2024-05-10
10564453,Restaurant,N/A - Not Applicable,2022-11-08
10564453,Restaurant,M - Minor,2023-03-01
10564453,Restaurant,NA - Not Applicable,2023-05-11
10564453,Restaurant,M - Minor,2023-05-11
10396573,Food Take Out,M - Minor,2023-04-24
10396573,Food Take Out,M - Minor,2023-08-03
10396573,Food Take Out,M - Minor,2023-08-03
10396573,Food Take Out,C - Crucial,2023-11-27
10396573,Food Take Out,M - Minor,2023-11-27
10396573,Food Take Out,C - Crucial,2023-11-27
10396573,Food Take Out,M - Minor,2023-11-27
10396573,Food Take Out,S - Significant,2023-11-27
10396573,Food Take Out,S - Significant,2023-11-27
10396573,Food Take Out,N/A - Not Applicable,2023-11-29
10396573,Food Take Out,M - Minor,2024-03-20
10396573,Food Take Out,M - Minor,2024-03-20
10396573,Food Take Out,M - Minor,2024-03-20
10798196,Restaurant,M - Minor,2023-11-13
10798196,Restaurant,M - Minor,2023-11-13
10798196,Restaurant,S - Significant,2023-11-13
10798196,Restaurant,S - Significant,2023-11-13
10798196,Restaurant,N/A - Not Applicable,2023-11-20
10798196,Restaurant,S - Significant,2024-04-09
10798196,Restaurant,S - Significant,2024-04-09
10757156,Food Take Out,S - Significant,2022-06-24
10757156,Food Take Out,S - Significant,2022-06-24
10757156,Food Take Out,S - Significant,2022-06-24
10757156,Food Take Out,M - Minor,2023-01-03
10757156,Food Take Out,S - Significant,2023-01-03
10757156,Food Take Out,M - Minor,2023-10-03
10757156,Food Take Out,N/A - Not Applicable,2024-04-16
10752836,Restaurant,M - Minor,2023-01-19
10752836,Restaurant,NA - Not Applicable,2023-01-19
10752836,Restaurant,M - Minor,2023-01-19
10752836,Restaurant,M - Minor,2023-01-19
10752836,Restaurant,M - Minor,2023-07-10
10752836,Restaurant,M - Minor,2023-07-10
10752836,Restaurant,M - Minor,2023-07-10
10752836,Restaurant,NA - Not Applicable,2023-07-10
10752836,Restaurant,M - Minor,2023-07-10
10752836,Restaurant,M - Minor,2024-02-21
10752836,Restaurant,M - Minor,2024-03-06
10752836,Restaurant,NA - Not Applicable,2024-03-06
10798727,Restaurant,N/A - Not Applicable,2023-11-21
10798727,Restaurant,N/A - Not Applicable,2024-04-03
10299634,Restaurant,N/A - Not Applicable,2022-07-14
10299634,Restaurant,N/A - Not Applicable,2023-03-07
10299634,Restaurant,N/A - Not Applicable,2023-07-06
10299634,Restaurant,M - Minor,2024-02-01
9001756,Restaurant,S - Significant,2023-09-07
9001756,Restaurant,M - Minor,2023-09-07
9001756,Restaurant,M - Minor,2023-09-07
9001756,Restaurant,M - Minor,2023-09-07
9001756,Restaurant,M - Minor,2023-09-07
9001756,Restaurant,M - Minor,2023-09-07
9001756,Restaurant,M - Minor,2024-03-14
9001756,Restaurant,M - Minor,2024-03-14
10649669,Food Take Out,N/A - Not Applicable,2022-10-20
10649669,Food Take Out,N/A - Not Applicable,2023-02-22
10649669,Food Take Out,S - Significant,2023-10-30
10649669,Food Take Out,M - Minor,2023-10-30
10649669,Food Take Out,S - Significant,2024-05-21
10649669,Food Take Out,S - Significant,2024-05-21
10649669,Food Take Out,M - Minor,2024-05-21
10649669,Food Take Out,C - Crucial,2024-05-21
10649669,Food Take Out,C - Crucial,2024-05-21
10649669,Food Take Out,N/A - Not Applicable,2024-05-23
10810124,Food Take Out,N/A - Not Applicable,2024-04-26
10789410,Restaurant,N/A - Not Applicable,2023-08-04
10789410,Restaurant,N/A - Not Applicable,2023-10-31
10789410,Restaurant,S - Significant,2024-03-07
10656892,Restaurant,M - Minor,2022-07-19
10656892,Restaurant,S - Significant,2022-07-19
10656892,Restaurant,M - Minor,2023-01-04
10656892,Restaurant,M - Minor,2023-01-04
10656892,Restaurant,M - Minor,2023-07-13
10656892,Restaurant,M - Minor,2024-01-12
10695789,Restaurant,S - Significant,2022-07-27
10695789,Restaurant,S - Significant,2022-07-27
10695789,Restaurant,S - Significant,2022-12-28
10695789,Restaurant,M - Minor,2022-12-28
10695789,Restaurant,M - Minor,2023-04-13
10695789,Restaurant,S - Significant,2023-04-13
10695789,Restaurant,M - Minor,2023-04-13
10695789,Restaurant,M - Minor,2023-04-13
10695789,Restaurant,M - Minor,2023-06-21
10695789,Restaurant,M - Minor,2023-09-27
10695789,Restaurant,M - Minor,2024-02-13
10695789,Restaurant,M - Minor,2024-02-13
10695789,Restaurant,M - Minor,2024-05-15
10695789,Restaurant,M - Minor,2024-05-15
10805400,Restaurant,M - Minor,2024-02-29
10805400,Restaurant,M - Minor,2024-02-29
10415811,Restaurant,M - Minor,2023-03-10
10415811,Restaurant,M - Minor,2023-03-10
10415811,Restaurant,N/A - Not Applicable,2023-08-18
10415811,Restaurant,N/A - Not Applicable,2023-12-13
10415811,Restaurant,S - Significant,2024-02-28
10398916,Restaurant,N/A - Not Applicable,2023-05-26
10398916,Restaurant,N/A - Not Applicable,2023-10-05
10398916,Restaurant,N/A - Not Applicable,2023-12-13
10777105,Restaurant,M - Minor,2023-03-28
10283384,Restaurant,N/A - Not Applicable,2022-12-01
10283384,Restaurant,N/A - Not Applicable,2023-03-27
10813183,Restaurant,M - Minor,2024-05-29
10813183,Restaurant,S - Significant,2024-05-29
10770723,Restaurant,S - Significant,2022-12-21
10770723,Restaurant,N/A - Not Applicable,2023-04-04
10770723,Restaurant,N/A - Not Applicable,2023-06-15
10770723,Restaurant,N/A - Not Applicable,2023-11-07
10770723,Restaurant,N/A - Not Applicable,2024-04-16
10295046,Restaurant,N/A - Not Applicable,2022-11-22
10295046,Restaurant,M - Minor,2023-06-13
10250442,Restaurant,N/A - Not Applicable,2023-01-18
10250442,Restaurant,M - Minor,2023-07-05
10250442,Restaurant,C - Crucial,2024-02-02
10250442,Restaurant,M - Minor,2024-02-02
10250442,Restaurant,M - Minor,2024-02-02
10250442,Restaurant,S - Significant,2024-02-02
10250442,Restaurant,S - Significant,2024-02-02
10250442,Restaurant,N/A - Not Applicable,2024-02-15
10716725,Restaurant,N/A - Not Applicable,2022-11-07
10716725,Restaurant,N/A - Not Applicable,2023-02-27
10716725,Restaurant,N/A - Not Applicable,2024-06-05
9398714,Food Take Out,N/A - Not Applicable,2022-12-12
9398714,Food Take Out,N/A - Not Applicable,2023-01-16
9398714,Food Take Out,N/A - Not Applicable,2023-08-16
9398714,Food Take Out,S - Significant,2024-01-23
10352255,Food Take Out,S - Significant,2022-10-27
10352255,Food Take Out,S - Significant,2022-10-27
10352255,Food Take Out,N/A - Not Applicable,2022-10-31
10352255,Food Take Out,S - Significant,2023-04-18
10353706,Food Take Out,N/A - Not Applicable,2022-10-03
10353706,Food Take Out,S - Significant,2023-03-30
10353706,Food Take Out,S - Significant,2023-08-24
10353706,Food Take Out,S - Significant,2023-08-24
10353706,Food Take Out,N/A - Not Applicable,2024-03-08
10384083,Food Take Out,N/A - Not Applicable,2024-01-31
10414006,Food Take Out,N/A - Not Applicable,2022-08-05
10414006,Food Take Out,N/A - Not Applicable,2023-05-12
10414006,Food Take Out,M - Minor,2023-10-30
10414006,Food Take Out,N/A - Not Applicable,2024-05-15
10415375,Food Take Out,N/A - Not Applicable,2022-10-03
10415375,Food Take Out,N/A - Not Applicable,2023-12-05
10415375,Food Take Out,N/A - Not Applicable,2024-06-17
10440871,Food Take Out,N/A - Not Applicable,2022-10-18
10446526,Food Take Out,N/A - Not Applicable,2023-01-12
10446526,Food Take Out,N/A - Not Applicable,2023-07-13
10446526,Food Take Out,N/A - Not Applicable,2024-01-31
10449634,Food Take Out,N/A - Not Applicable,2023-02-06
10449634,Food Take Out,N/A - Not Applicable,2023-08-01
10449634,Food Take Out,N/A - Not Applicable,2024-05-10
10466815,Food Take Out,N/A - Not Applicable,2022-07-26
10466815,Food Take Out,N/A - Not Applicable,2023-01-31
10466815,Food Take Out,N/A - Not Applicable,2023-07-12
10466815,Food Take Out,N/A - Not Applicable,2024-02-01
10508374,Food Take Out,NA - Not Applicable,2023-02-17
10508374,Food Take Out,N/A - Not Applicable,2023-07-19
10508374,Food Take Out,NA - Not Applicable,2024-02-07
10555610,Restaurant,M - Minor,2023-02-07
10555610,Restaurant,M - Minor,2023-07-12
10555610,Restaurant,NA - Not Applicable,2024-01-03
10555610,Restaurant,M - Minor,2024-01-03
10555610,Restaurant,S - Significant,2024-03-04
10558323,Food Take Out,N/A - Not Applicable,2022-09-27
10558323,Food Take Out,M - Minor,2023-04-03
10558323,Food Take Out,N/A - Not Applicable,2023-09-28
10558323,Food Take Out,M - Minor,2024-01-24
10591804,Food Take Out,S - Significant,2023-01-26
10591804,Food Take Out,N/A - Not Applicable,2023-07-05
10591804,Food Take Out,N/A - Not Applicable,2024-01-03
10611405,Food Take Out,N/A - Not Applicable,2023-01-24
10611405,Food Take Out,N/A - Not Applicable,2023-07-25
10617050,Food Take Out,N/A - Not Applicable,2023-02-09
10617050,Food Take Out,N/A - Not Applicable,2023-07-04
10617050,Food Take Out,N/A - Not Applicable,2024-01-09
10642061,Food Take Out,M - Minor,2022-11-21
10642061,Food Take Out,N/A - Not Applicable,2023-03-13
10658114,Food Take Out,S - Significant,2022-07-19
10658114,Food Take Out,N/A - Not Applicable,2023-01-17
10658114,Food Take Out,S - Significant,2023-08-23
10658114,Food Take Out,N/A - Not Applicable,2024-01-26
10658422,Food Take Out,S - Significant,2022-07-05
10658422,Food Take Out,S - Significant,2022-07-05
10658422,Food Take Out,N/A - Not Applicable,2022-07-07
10658422,Food Take Out,N/A - Not Applicable,2023-01-13
10658422,Food Take Out,N/A - Not Applicable,2023-09-29
10658422,Food Take Out,N/A - Not Applicable,2024-02-09
10659156,Food Take Out,N/A - Not Applicable,2022-08-29
10659156,Food Take Out,N/A - Not Applicable,2023-03-06
10659156,Food Take Out,NA - Not Applicable,2023-08-25
10659156,Food Take Out,M - Minor,2023-08-25
10659156,Food Take Out,M - Minor,2023-08-25
10659156,Food Take Out,N/A - Not Applicable,2024-03-01
10695604,Restaurant,M - Minor,2022-08-04
10695604,Restaurant,M - Minor,2022-08-04
10695604,Restaurant,M - Minor,2023-04-26
10695604,Restaurant,N/A - Not Applicable,2024-06-04
10701132,Food Take Out,N/A - Not Applicable,2022-12-01
10701132,Food Take Out,N/A - Not Applicable,2023-05-03
10701132,Food Take Out,N/A - Not Applicable,2024-04-26
10717223,Food Take Out,S - Significant,2022-07-06
10717223,Food Take Out,N/A - Not Applicable,2023-01-10
10717223,Food Take Out,N/A - Not Applicable,2023-07-24
10717223,Food Take Out,M - Minor,2024-01-10
10721420,Restaurant,N/A - Not Applicable,2023-03-14
10721420,Restaurant,N/A - Not Applicable,2023-07-07
10721420,Restaurant,N/A - Not Applicable,2024-04-26
10726145,Food Take Out,N/A - Not Applicable,2022-07-12
10726145,Food Take Out,N/A - Not Applicable,2023-04-14
10726145,Food Take Out,NA - Not Applicable,2023-11-17
10726145,Food Take Out,NA - Not Applicable,2024-06-03
10743125,Food Take Out,N/A - Not Applicable,2022-06-29
10743125,Food Take Out,M - Minor,2023-01-11
10743125,Food Take Out,M - Minor,2023-08-09
10743125,Food Take Out,M - Minor,2024-03-20
10758913,Food Take Out,N/A - Not Applicable,2022-07-18
10758913,Food Take Out,S - Significant,2023-01-06
10758913,Food Take Out,M - Minor,2023-01-06
10758913,Food Take Out,M - Minor,2023-01-06
10758913,Food Take Out,S - Significant,2023-01-06
10758913,Food Take Out,N/A - Not Applicable,2023-01-26
10758913,Food Take Out,N/A - Not Applicable,2023-07-21
10758913,Food Take Out,N/A - Not Applicable,2024-02-13
10778131,Restaurant,NA - Not Applicable,2023-05-05
10778131,Restaurant,C - Crucial,2023-05-05
10778131,Restaurant,S - Significant,2023-05-05
10778131,Restaurant,N/A - Not Applicable,2023-05-15
10778131,Restaurant,N/A - Not Applicable,2023-09-18
10778131,Restaurant,NA - Not Applicable,2024-02-07
10795665,Food Take Out,N/A - Not Applicable,2023-10-26
10795665,Food Take Out,N/A - Not Applicable,2024-02-15
10799205,Restaurant,N/A - Not Applicable,2023-11-28
10801883,Food Take Out,N/A - Not Applicable,2024-01-12
10802127,Food Take Out,N/A - Not Applicable,2024-01-17
10804589,Food Take Out,N/A - Not Applicable,2024-02-21
10804589,Food Take Out,NA - Not Applicable,2024-05-15
10806741,Restaurant,N/A - Not Applicable,2024-03-18
10658497,Food Take Out,N/A - Not Applicable,2022-12-07
10658497,Food Take Out,M - Minor,2023-02-15
10658497,Food Take Out,M - Minor,2023-02-15
10658497,Food Take Out,N/A - Not Applicable,2023-10-02
10658497,Food Take Out,N/A - Not Applicable,2024-06-17
10377890,Food Take Out,N/A - Not Applicable,2022-08-19
10377890,Food Take Out,M - Minor,2023-08-18
10482871,Restaurant,M - Minor,2022-12-08
10482871,Restaurant,S - Significant,2022-12-08
10482871,Restaurant,N/A - Not Applicable,2023-04-05
10482871,Restaurant,S - Significant,2023-11-08
10482871,Restaurant,M - Minor,2023-11-08
10482871,Restaurant,M - Minor,2024-03-25
10532974,Food Take Out,N/A - Not Applicable,2023-08-28
10532974,Food Take Out,N/A - Not Applicable,2024-03-19
10613556,Restaurant,M - Minor,2023-08-17
10613556,Restaurant,M - Minor,2024-04-19
10613556,Restaurant,M - Minor,2024-04-19
10733367,Restaurant,M - Minor,2023-01-06
10733367,Restaurant,S - Significant,2023-01-06
10733367,Restaurant,M - Minor,2023-01-06
10733367,Restaurant,M - Minor,2023-07-10
10733367,Restaurant,M - Minor,2023-11-30
10733367,Restaurant,M - Minor,2023-11-30
10733367,Restaurant,S - Significant,2024-03-26
10733367,Restaurant,M - Minor,2024-03-26
9419950,Restaurant,S - Significant,2022-09-26
9419950,Restaurant,N/A - Not Applicable,2023-04-28
10194075,Restaurant,N/A - Not Applicable,2023-02-06
10194075,Restaurant,M - Minor,2023-07-06
10194075,Restaurant,S - Significant,2023-07-06
10194075,Restaurant,N/A - Not Applicable,2024-02-26
10337415,Restaurant,N/A - Not Applicable,2023-09-13
10577940,Restaurant,M - Minor,2022-07-26
10577940,Restaurant,M - Minor,2022-07-26
10577940,Restaurant,M - Minor,2023-01-11
10577940,Restaurant,M - Minor,2023-01-11
10577940,Restaurant,M - Minor,2023-01-11
10577940,Restaurant,M - Minor,2023-10-19
10577940,Restaurant,M - Minor,2023-10-19
10577940,Restaurant,N/A - Not Applicable,2024-05-15
10589966,Restaurant,M - Minor,2022-09-13
10589966,Restaurant,M - Minor,2023-02-16
10589966,Restaurant,M - Minor,2023-02-16
10589966,Restaurant,N/A - Not Applicable,2023-05-29
10589966,Restaurant,N/A - Not Applicable,2023-10-18
10589966,Restaurant,S - Significant,2024-04-25
10633992,Restaurant,N/A - Not Applicable,2022-12-15
10633992,Restaurant,N/A - Not Applicable,2023-04-19
10633992,Restaurant,N/A - Not Applicable,2023-08-14
10633992,Restaurant,N/A - Not Applicable,2024-05-03
10672661,Restaurant,M - Minor,2022-12-19
10672661,Restaurant,M - Minor,2022-12-19
10672661,Restaurant,M - Minor,2022-12-19
10672661,Restaurant,M - Minor,2023-06-27
10672661,Restaurant,M - Minor,2024-04-18
10776868,Restaurant,M - Minor,2023-03-24
10776868,Restaurant,S - Significant,2023-03-24
10792785,Food Take Out,N/A - Not Applicable,2023-09-08
10377722,Food Take Out,N/A - Not Applicable,2022-08-19
10377722,Food Take Out,N/A - Not Applicable,2023-08-18
10754133,Restaurant,N/A - Not Applicable,2023-12-20
10766618,Restaurant,M - Minor,2022-10-20
10766618,Restaurant,M - Minor,2022-10-20
10766618,Restaurant,M - Minor,2023-11-30
10766618,Restaurant,S - Significant,2023-11-30
10766618,Restaurant,NA - Not Applicable,2023-11-30
10766618,Restaurant,S - Significant,2023-11-30
10766618,Restaurant,N/A - Not Applicable,2023-12-04
10766618,Restaurant,M - Minor,2024-04-19
10766618,Restaurant,M - Minor,2024-04-19
10766618,Restaurant,S - Significant,2024-04-19
10766618,Restaurant,S - Significant,2024-04-19
9069456,Restaurant,M - Minor,2022-07-06
9069456,Restaurant,N/A - Not Applicable,2023-03-17
9069456,Restaurant,N/A - Not Applicable,2023-11-09
10544224,Food Take Out,N/A - Not Applicable,2022-11-24
10544224,Food Take Out,N/A - Not Applicable,2023-01-25
10544224,Food Take Out,N/A - Not Applicable,2023-05-12
10544224,Food Take Out,N/A - Not Applicable,2023-09-21
10544224,Food Take Out,N/A - Not Applicable,2024-02-15
10803553,Food Take Out,N/A - Not Applicable,2024-02-07
10803553,Food Take Out,N/A - Not Applicable,2024-05-22
10775973,Food Take Out,N/A - Not Applicable,2023-03-13
10775973,Food Take Out,N/A - Not Applicable,2023-09-25
10775973,Food Take Out,N/A - Not Applicable,2024-05-09
10755874,Restaurant,M - Minor,2022-11-08
10755874,Restaurant,S - Significant,2022-11-08
10755874,Restaurant,S - Significant,2022-11-08
10755874,Restaurant,N/A - Not Applicable,2023-02-02
10755874,Restaurant,N/A - Not Applicable,2023-07-12
10755874,Restaurant,N/A - Not Applicable,2024-05-24
10758293,Restaurant,N/A - Not Applicable,2022-07-08
10758293,Restaurant,M - Minor,2023-02-16
10758293,Restaurant,M - Minor,2023-02-16
10758293,Restaurant,M - Minor,2023-07-05
10758293,Restaurant,M - Minor,2023-07-05
10758293,Restaurant,S - Significant,2023-07-05
10758293,Restaurant,N/A - Not Applicable,2024-03-27
10358892,Restaurant,M - Minor,2022-09-26
10358892,Restaurant,S - Significant,2023-04-28
10358892,Restaurant,M - Minor,2023-04-28
10358892,Restaurant,NA - Not Applicable,2023-04-28
10358892,Restaurant,N/A - Not Applicable,2023-08-16
10358892,Restaurant,N/A - Not Applicable,2023-12-07
10358892,Restaurant,S - Significant,2024-03-26
10358892,Restaurant,M - Minor,2024-03-26
10358892,Restaurant,M - Minor,2024-03-26
10763913,Restaurant,N/A - Not Applicable,2022-09-14
10763913,Restaurant,M - Minor,2023-02-10
10763913,Restaurant,S - Significant,2023-02-10
10763913,Restaurant,N/A - Not Applicable,2023-06-20
10763913,Restaurant,N/A - Not Applicable,2023-10-26
10763913,Restaurant,N/A - Not Applicable,2024-02-12
10814178,Food Take Out,N/A - Not Applicable,2024-06-06
10814157,Food Take Out,N/A - Not Applicable,2024-06-06
10491745,Restaurant,M - Minor,2022-07-29
10491745,Restaurant,M - Minor,2022-07-29
10491745,Restaurant,S - Significant,2022-07-29
10491745,Restaurant,M - Minor,2022-07-29
10491745,Restaurant,N/A - Not Applicable,2022-11-18
10491745,Restaurant,M - Minor,2023-03-14
10491745,Restaurant,M - Minor,2023-03-14
10531378,Restaurant,N/A - Not Applicable,2022-08-30
10531378,Restaurant,N/A - Not Applicable,2023-07-27
10531378,Restaurant,N/A - Not Applicable,2024-05-27
10767333,Restaurant,S - Significant,2022-11-01
10767333,Restaurant,M - Minor,2022-11-01
10767333,Restaurant,N/A - Not Applicable,2023-02-24
10767333,Restaurant,M - Minor,2023-12-15
10767333,Restaurant,S - Significant,2023-12-15
10767333,Restaurant,S - Significant,2024-03-27
10565182,Restaurant,M - Minor,2023-12-21
10565182,Restaurant,M - Minor,2023-12-21
10565182,Restaurant,M - Minor,2023-12-21
10565182,Restaurant,M - Minor,2024-03-08
10565182,Restaurant,M - Minor,2024-03-08
10565182,Restaurant,N/A - Not Applicable,2022-07-06
10565182,Restaurant,N/A - Not Applicable,2023-05-04
10778971,Restaurant,N/A - Not Applicable,2023-04-24
10778971,Restaurant,N/A - Not Applicable,2023-06-30
10778971,Restaurant,N/A - Not Applicable,2023-09-21
10778971,Restaurant,N/A - Not Applicable,2024-01-09
10778971,Restaurant,N/A - Not Applicable,2024-05-07
10666027,Restaurant,N/A - Not Applicable,2022-08-19
10666027,Restaurant,N/A - Not Applicable,2023-01-11
10217849,Restaurant,N/A - Not Applicable,2022-08-04
10217849,Restaurant,M - Minor,2023-02-24
10217849,Restaurant,M - Minor,2023-02-24
10217849,Restaurant,M - Minor,2023-07-06
10217849,Restaurant,M - Minor,2023-07-06
10761013,Food Take Out,N/A - Not Applicable,2022-08-22
10761013,Food Take Out,N/A - Not Applicable,2023-03-21
